avatar,certification,description,fans_count,follows_count,gender,id,level,local,name,person_url,weibos_count
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007iGKJuly8fy992rlm4sj3050050q30.jpg,,多办一所学校，就可少建一座监狱。,155,193,女,6689093292,8,宁夏,用户6689093292,https://m.weibo.cn/u/6689093292?uid=6689093292&luicode=10000011&lfid=1005056689093292,124
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007gIr3qly8fulyjpnr06j30500500sz.jpg,,给予是能使人产生优越感的。,221,257,男,6659941632,9,四川,儒雅的啊看素,https://m.weibo.cn/u/6659941632?uid=6659941632&luicode=10000011&lfid=1005056659941632,156
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007jrERGly8fxsx4ln1cpj3050050glu.jpg,,每一发奋努力的背后，必有加倍的赏赐。,197,225,女,6700272152,8,重庆,家谁先森菁,https://m.weibo.cn/u/6700272152?uid=6700272152&luicode=10000011&lfid=1005056700272152,137
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007fI7yyly8fudzu4zgtcj3050050q35.jpg,,干精神工作的人而让自己守全从思想掉入梦想，必遭不幸！他自以为进得去便出随时出得来，并认为这两者之间没有什么区别，他想错了！,226,253,男,6645090346,9,其他,带得的秋天昭809,https://m.weibo.cn/u/6645090346?uid=6645090346&luicode=10000011&lfid=1005056645090346,152
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007gJ0xIly8fum3fq0nm0j3050050746.jpg,,人生伟业的建立，不在能知，乃在能行。,191,208,女,6660078050,8,新疆,萌妹纸想要娥,https://m.weibo.cn/u/6660078050?uid=6660078050&luicode=10000011&lfid=1005056660078050,134
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007fiHekly8fx2u891eo7j3050050a9x.jpg,,人出生两次吗？是的。头一次，是在人开始生活的那一天；第二次，则是在萌发爱情的那一天。,273,287,女,6639030948,9,其他,买是女郎寒,https://m.weibo.cn/u/6639030948?uid=6639030948&luicode=10000011&lfid=1005056639030948,135
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007bCxiLly8fx9zbr4elhj3050050t8r.jpg,,精神像乳汁一样可以养育人的，智慧便是一只乳房。,214,252,男,6584653999,9,其他,快班的小媳妇亚,https://m.weibo.cn/u/6584653999?uid=6584653999&luicode=10000011&lfid=1005056584653999,157
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007hHr9Nly8fyg608vw11j3050050jrf.jpg,,有志者自有千方百计，无志者只感千难万难。,178,189,女,6674480035,8,河北,跑罗马甲爱,https://m.weibo.cn/u/6674480035?uid=6674480035&luicode=10000011&lfid=1005056674480035,96
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fhOQvly8fy33yyw9dnj3050050q33.jpg,,这种落于俗套的高贵和风雅是再平庸低劣不过的。,149,174,男,6638821895,8,其他,为分有内涵菲,https://m.weibo.cn/u/6638821895?uid=6638821895&luicode=10000011&lfid=1005056638821895,109
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007cFmKtly8fyo5k53wr1j3050050wem.jpg,,所谓活着的人，就是不断挑战的人，不断攀登命运峻峰的人。,146,151,男,6600104753,8,其他,仁燕6600104753,https://m.weibo.cn/u/6600104753?uid=6600104753&luicode=10000011&lfid=1005056600104753,103
https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,,,87,96,男,6630272707,6,其他,也爸的主场琳,https://m.weibo.cn/u/6630272707?uid=6630272707&luicode=10000011&lfid=1005056630272707,48
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007gG5agly8fxgktaj1ytj3050050dfs.jpg,,没有人富有得可以不要别人的帮助，也没有人穷得不能在某方面给他人帮助。,213,256,女,6659380832,9,吉林,慷慨de火腿肠,https://m.weibo.cn/u/6659380832?uid=6659380832&luicode=10000011&lfid=1005056659380832,121
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007dnJi6ly8fwxijmbszrj3050050dfp.jpg,,能付出爱心就是福，能消除烦恼就是慧。,292,283,男,6610677838,9,其他,阳刚_炒面,https://m.weibo.cn/u/6610677838?uid=6610677838&luicode=10000011&lfid=1005056610677838,149
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007688qyly8fwxw54ku9kj30500503yi.jpg,,任何的限制，都是从自己的内心开始的。,224,270,男,6503526862,9,其他,玩滑板的企鹅,https://m.weibo.cn/u/6503526862?uid=6503526862&luicode=10000011&lfid=1005056503526862,156
https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,,,98,100,男,6507280905,6,其他,用户6507280905,https://m.weibo.cn/u/6507280905?uid=6507280905&luicode=10000011&lfid=1005056507280905,52
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007hGy3Fly8fy6mwvm65cj3050050dfw.jpg,,是非天天有，不听自然无。,185,196,男,6674268235,8,重庆,路大乐园琳,https://m.weibo.cn/u/6674268235?uid=6674268235&luicode=10000011&lfid=1005056674268235,100
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007hoPUXly8fy89o1gn3rj30500503ym.jpg,,人生下来不是为了拖着锁链，而是为了展开双翼。,173,189,男,6670046983,8,宁夏,等路是个小疯子媛8,https://m.weibo.cn/u/6670046983?uid=6670046983&luicode=10000011&lfid=1005056670046983,129
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/0075TYl4ly8fydaevw9n7j3050050glp.jpg,,只有刚强的人，才有神圣的意志，凡是战斗的人，才能取得胜利。--歌德,144,147,男,6500151490,9,其他,奇岚嘉,https://m.weibo.cn/u/6500151490?uid=6500151490&luicode=10000011&lfid=1005056500151490,108
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007dfOJaly8fxu20vpy22j3050050mxd.jpg,,穷且益坚，不坠青云之志。--王勃,168,200,男,6608792112,8,其他,礼貌de哑铃6608792112,https://m.weibo.cn/u/6608792112?uid=6608792112&luicode=10000011&lfid=1005056608792112,140
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007eLW4Tly8fvjbu1zqabj3050050glx.jpg,,不思，故有惑；不求，故无得；不问，故不知。,171,213,男,6631223199,9,其他,每为的微博小窝咏,https://m.weibo.cn/u/6631223199?uid=6631223199&luicode=10000011&lfid=1005056631223199,125
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007eNDgply8fxxko4xq7kj30500503yi.jpg,,在任何科学上的雏形，都有它双重的形象：胚胎时的丑恶，萌芽时的美丽。,164,189,男,6631627533,8,其他,重三在江湖咏,https://m.weibo.cn/u/6631627533?uid=6631627533&luicode=10000011&lfid=1005056631627533,118
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007ffh7Rly8fwwmea69h9j30500500sx.jpg,,精神象乳汁一样是可以养育的，智慧便是一只乳房。,307,301,男,6638215619,10,其他,小六毛霄,https://m.weibo.cn/u/6638215619?uid=6638215619&luicode=10000011&lfid=1005056638215619,147
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007bd4HBly8fwy5amm6qpj305005074f.jpg,,道德是真理之花。,260,310,男,6578585863,9,其他,角起小窝凤,https://m.weibo.cn/u/6578585863?uid=6578585863&luicode=10000011&lfid=1005056578585863,171
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007icj4Kly8fx5h8mbs6lj3050050dfv.jpg,,生活的道路一旦选定，就要勇敢地走到底，决不回头。--左拉,213,251,女,6681837138,9,北京,要出家的钥匙,https://m.weibo.cn/u/6681837138?uid=6681837138&luicode=10000011&lfid=1005056681837138,153
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007eKEPyly8fvow3i4ou5j30500500st.jpg,,人生是花，而爱便是花的蜜。,247,260,男,6630918572,10,其他,很酷的芹菜,https://m.weibo.cn/u/6630918572?uid=6630918572&luicode=10000011&lfid=1005056630918572,175
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007fQFNBly8fuf35p4jd7j3050050jrk.jpg,,世界上那些最容易的事情中，拖延时间最不费力。,220,274,女,6647128599,9,上海,雷神课米晓,https://m.weibo.cn/u/6647128599?uid=6647128599&luicode=10000011&lfid=1005056647128599,160
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007dg20fly8fy5hu4ih8vj3050050jri.jpg,,失败是什么？没有什么，只是更走近成功一步；成功是什么？就是走过了所有通向失败的路，只剩下一条路，那就是成功的路。,139,162,男,6608843143,8,其他,练枫枝,https://m.weibo.cn/u/6608843143?uid=6608843143&luicode=10000011&lfid=1005056608843143,107
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/0076nTmyly8fy361710oej305005074d.jpg,,理想是力量的泉源智慧的摇篮冲锋的战旗斩棘的利剑。,162,162,男,6507282202,8,其他,听话_杨桃6507282202,https://m.weibo.cn/u/6507282202?uid=6507282202&luicode=10000011&lfid=1005056507282202,107
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007czcOZly8fvp4qetqhfj3050050glp.jpg,,冬天已经到来，春天还会远吗？--雪莱,186,210,男,6598636625,9,其他,用户6598636625,https://m.weibo.cn/u/6598636625?uid=6598636625&luicode=10000011&lfid=1005056598636625,142
https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,,,120,135,女,6686020624,7,上海,正能量除呢素,https://m.weibo.cn/u/6686020624?uid=6686020624&luicode=10000011&lfid=1005056686020624,64
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007bBDFcly8fww4qmrgrfj3050050aa0.jpg,,应该相信，自己是生活的战胜者。,296,300,男,6584440126,9,其他,师数coolgirl贞,https://m.weibo.cn/u/6584440126?uid=6584440126&luicode=10000011&lfid=1005056584440126,144
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/0075V29fly8fy23u62g7zj3050050glr.jpg,,心者，栖神之舍；神者，知识之本；思者，神识之妙用也。,184,197,男,6500404461,9,其他,想旅行_枇杷,https://m.weibo.cn/u/6500404461?uid=6500404461&luicode=10000011&lfid=1005056500404461,139
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007cGC4Aly8fw2ns9n5nsj3050050mxc.jpg,,谁虚度年华，青春就要裉色，生命就会抛弃他们。,191,211,男,6600401988,9,其他,用户6600401988,https://m.weibo.cn/u/6600401988?uid=6600401988&luicode=10000011&lfid=1005056600401988,113
https://tvax3.sinaimg.cn/crop.0.0.108.108.180/007uaZsNly8fxdth0nv7uj30300300sp.jpg,,,30,1148,男,6858839453,0,新疆,f丶_姜如霜,https://m.weibo.cn/u/6858839453?uid=6858839453&luicode=10000011&lfid=1005056858839453,0
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/00792iGply8fwu08560syj3050050aa0.jpg,,每一发奋努力的背后，必有加倍的赏赐。,301,300,女,6546465325,10,其他,国民女神思生秀,https://m.weibo.cn/u/6546465325?uid=6546465325&luicode=10000011&lfid=1005056546465325,151
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007dfogQly8fy2w4v5ec0j3050050wep.jpg,,敢于冲撞命运才是天才。,152,168,男,6608690412,8,其他,卖萌_剪刀6608690412,https://m.weibo.cn/u/6608690412?uid=6608690412&luicode=10000011&lfid=1005056608690412,113
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007dkH1kly8fulxvru6lej30500500sw.jpg,,使我们摔交的往往是我们的朋友。,264,273,女,6609954126,9,广西,长情_可乐,https://m.weibo.cn/u/6609954126?uid=6609954126&luicode=10000011&lfid=1005056609954126,125
https://tvax4.sinaimg.cn/default/images/default_avatar_female_180.gif,,,131,119,女,6685415463,6,广东,不小公主婕,https://m.weibo.cn/u/6685415463?uid=6685415463&luicode=10000011&lfid=1005056685415463,61
https://tvax2.sinaimg.cn/crop.0.0.640.640.180/005G1ZPUly1fx6hk5u5wjj30hs0hsmy2.jpg,,,2309,2424,女,5201746302,11,陕西,白菜娜娜舒匀,https://m.weibo.cn/u/5201746302?uid=5201746302&luicode=10000011&lfid=1005055201746302,330
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007cHCMPly8fxbsogv25mj3050050glo.jpg,,不思，故有惑；不求，故无得；不问，故不知。,219,246,男,6600643059,9,其他,率性_西红柿,https://m.weibo.cn/u/6600643059?uid=6600643059&luicode=10000011&lfid=1005056600643059,174
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007dgQa3ly8fwtyx34b91j3050050a9y.jpg,,辛苦一年，收益一生。,326,305,男,6609035951,10,其他,痴情的韭菜6609035951,https://m.weibo.cn/u/6609035951?uid=6609035951&luicode=10000011&lfid=1005056609035951,158
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007fUPcGly8fxwibv51itj3050050dfx.jpg,,哪里有思想，哪里就有威力。,203,211,男,6648118062,8,青海,啦文的救赎琼,https://m.weibo.cn/u/6648118062?uid=6648118062&luicode=10000011&lfid=1005056648118062,130
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007jrXGuly8fy4zcmgtvmj305005074d.jpg,,未来将属于两种人：思想的人和劳动的人。实际上，这两种人是一种人，因为思想也是劳动。,164,184,女,6700344494,8,广西,暗黑系数说倩,https://m.weibo.cn/u/6700344494?uid=6700344494&luicode=10000011&lfid=1005056700344494,133
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007jvsTXly8fxx8yw20cij3050050mxe.jpg,,谨慎是智慧的长子。（名人名言 www.shszc.com）,174,207,女,6701179477,8,山西,神秘学进红5,https://m.weibo.cn/u/6701179477?uid=6701179477&luicode=10000011&lfid=1005056701179477,144
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007iTK12ly8fw0u48ff5yj30500503yi.jpg,,我不应把我的作品全归功于自己的智慧，还应归功于我以外向我提供素材的成千成万的事情和人物。－－歌德,188,208,男,6692188800,8,陕西,克拉克道去桂186,https://m.weibo.cn/u/6692188800?uid=6692188800&luicode=10000011&lfid=1005056692188800,134
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/0076oMholy8fwzrl8s8bsj3050050mxg.jpg,,一燕不能成春。－－克雷洛夫,287,290,男,6507493302,9,其他,绳建,https://m.weibo.cn/u/6507493302?uid=6507493302&luicode=10000011&lfid=1005056507493302,157
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007cHvYOly8fxyd3aa5k6j305005074a.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,219,273,男,6600616894,10,其他,门娅春,https://m.weibo.cn/u/6600616894?uid=6600616894&luicode=10000011&lfid=1005056600616894,158
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/0075TZA6ly8fx35glh4puj3050050jr8.jpg,,沉思就是劳动，思考就是行动。,253,275,男,6500156266,10,其他,茆会,https://m.weibo.cn/u/6500156266?uid=6500156266&luicode=10000011&lfid=1005056500156266,158
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007eLE47ly8fxo6jn0a88j3050050t8r.jpg,,人生下来不是为了抱着锁链，而是为了解开双翼；不要再有爬行的人类。我要幼虫化成蝴蝶，我要蚯蚓变成活的花朵，而且飞舞起来。,176,202,女,6631153959,8,其他,少太神探勤,https://m.weibo.cn/u/6631153959?uid=6631153959&luicode=10000011&lfid=1005056631153959,118
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007be35Cly8fxq0v6stx0j30500503yg.jpg,,任何的限制，都是从自己的内心开始的。,177,208,女,6578817992,8,其他,越狱_香蕉,https://m.weibo.cn/u/6578817992?uid=6578817992&luicode=10000011&lfid=1005056578817992,122
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fTp5Rly8fy4x3gi4cqj30500503yj.jpg,,活着，为的是替整体做点事，滴水是有沾润作用，但滴水必加入河海，才能成为波涛。－－谢觉哉,162,180,女,6647779367,8,贵州,怪阿姨手爸欣1980,https://m.weibo.cn/u/6647779367?uid=6647779367&luicode=10000011&lfid=1005056647779367,122
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007cDn5Bly8fwqd604yg1j30500503yi.jpg,,在许多问题上我的说法跟前人大不相同，但是我的知识得归功于他们，也得归功于那些最先为这门学说开辟道路的人。－－哥白尼,285,296,男,6599629407,10,其他,牵琬,https://m.weibo.cn/u/6599629407?uid=6599629407&luicode=10000011&lfid=1005056599629407,152
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007diTC1ly8fxw5356dlmj30500500sy.jpg,,沉思就是劳动，思考就是行动。,156,179,男,6609525873,8,其他,越狱的荒野6609525873,https://m.weibo.cn/u/6609525873?uid=6609525873&luicode=10000011&lfid=1005056609525873,114
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007iragKly8fxh991iv8gj3050050q31.jpg,,穷且益坚，不坠青云之志。--王勃,233,256,男,6685378206,9,贵州,就唱好孩子萍,https://m.weibo.cn/u/6685378206?uid=6685378206&luicode=10000011&lfid=1005056685378206,124
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007dsgXXly8fvou3hibndj3050050dfv.jpg,,第一个青春是上帝给的；（名人名言 www.shszc.com）第二个的青春是靠自己努力的。,206,230,男,6611760597,9,其他,位为forever香,https://m.weibo.cn/u/6611760597?uid=6611760597&luicode=10000011&lfid=1005056611760597,151
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007cjIIFly8fvmnowcr5wj3050050t8v.jpg,,人之所以能，是相信能。,228,265,男,6594945993,9,其他,九条cs神莎,https://m.weibo.cn/u/6594945993?uid=6594945993&luicode=10000011&lfid=1005056594945993,154
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007gcqHLly8fzdizzbn7mj3050050aa5.jpg,,塑成一个雕像，把生命赋给这个雕像，这是美丽的；创造一个有智慧的人，把真理灌输给他，这就更美丽。,135,146,女,6652313793,7,天津,爸子幸福颖,https://m.weibo.cn/u/6652313793?uid=6652313793&luicode=10000011&lfid=1005056652313793,66
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/00790EKUly8fxrw2vpwlvj30500500sp.jpg,,要求于人的甚少，给予人的甚多，这就是松树的风格。－－陶铸,170,192,女,6546073516,8,其他,胖兰花慧199606,https://m.weibo.cn/u/6546073516?uid=6546073516&luicode=10000011&lfid=1005056546073516,119
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007cFjqEly8fx2n48cjo5j3050050glr.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,226,256,男,6600091992,10,其他,裔心6600091992,https://m.weibo.cn/u/6600091992?uid=6600091992&luicode=10000011&lfid=1005056600091992,175
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007fiTOEly8fx1l6nvwm8j3050050q34.jpg,,人生下来不是为了抱着锁链，而是为了解开双翼；不要再有爬行的人类。我要幼虫化成蝴蝶，我要蚯蚓变成活的花朵，而且飞舞起来。,246,284,女,6639079328,9,其他,写本小清新凡,https://m.weibo.cn/u/6639079328?uid=6639079328&luicode=10000011&lfid=1005056639079328,134
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007cXxusly8fxpkjh1mz8j3050050mxa.jpg,,人的面孔常常反映他的内心世界，以为思想没有色彩，那是错误的。,192,196,男,6604435948,9,其他,任性de凉茶,https://m.weibo.cn/u/6604435948?uid=6604435948&luicode=10000011&lfid=1005056604435948,128
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007cIxXtly8fxscxj19pgj3050050aa4.jpg,,凡真心尝试助人者，没有不帮到自己的。,187,195,男,6600862827,9,其他,邶玉娥,https://m.weibo.cn/u/6600862827?uid=6600862827&luicode=10000011&lfid=1005056600862827,148
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007iuLewly8fy2ratyoemj3050050wed.jpg,,如果心胸不似海，又怎能有海一样的事业。,153,185,女,6686235280,8,云南,扬妹萍,https://m.weibo.cn/u/6686235280?uid=6686235280&luicode=10000011&lfid=1005056686235280,125
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007iiNzhly8fyd8gtzc61j3050050wei.jpg,,鹰击天风壮，鹏飞海浪春。,179,188,女,6683384319,8,陕西,幸运大少华900,https://m.weibo.cn/u/6683384319?uid=6683384319&luicode=10000011&lfid=1005056683384319,96
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/0075URX1ly8fxdlqpkly6j3050050748.jpg,,在任何科学上的雏形，都有它双重的形象：胚胎时的丑恶，萌芽时的美丽。,200,255,男,6500365263,9,其他,锺萍6500365263,https://m.weibo.cn/u/6500365263?uid=6500365263&luicode=10000011&lfid=1005056500365263,156
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007cZ1Ioly8fx6gr9o3jcj3050050t8t.jpg,,书籍是造就灵魂的工具。,228,253,男,6604790460,10,其他,张廖启6604790460,https://m.weibo.cn/u/6604790460?uid=6604790460&luicode=10000011&lfid=1005056604790460,160
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007cYgimly8fw4fri4ifgj3050050749.jpg,,对于最有能力的领航人风浪总是格外的汹涌。,186,204,男,6604608178,9,其他,道同本人凡,https://m.weibo.cn/u/6604608178?uid=6604608178&luicode=10000011&lfid=1005056604608178,118
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007iMC8rly8fw2sdxtmenj30500500sw.jpg,,应该相信，自己是生活的战胜者。,262,231,男,6690490211,9,福建,元计的天空贞,https://m.weibo.cn/u/6690490211?uid=6690490211&luicode=10000011&lfid=1005056690490211,151
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fTmIyly8fxo0w615s4j3050050mxd.jpg,,任何业绩的质变都来自于量变的积累。,197,228,女,6647770234,8,浙江,阳很闯天涯毓530,https://m.weibo.cn/u/6647770234?uid=6647770234&luicode=10000011&lfid=1005056647770234,137
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fTmISly8fxo1xf99yqj30500503yr.jpg,,一个人最大的破产是绝望，最大的资产是希望。,195,236,男,6647770254,8,黑龙江,小野人候成琬1997,https://m.weibo.cn/u/6647770254?uid=6647770254&luicode=10000011&lfid=1005056647770254,140
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007icumZly8fywckmbbgoj30500500sv.jpg,,多办一所学校，就可少建一座监狱。,157,170,女,6681880553,7,浙江,安琪小也君,https://m.weibo.cn/u/6681880553?uid=6681880553&luicode=10000011&lfid=1005056681880553,84
https://tvax1.sinaimg.cn/crop.0.0.108.108.180/007uivsoly8fxg6ybr2o3j3030030749.jpg,,,19,187,女,6860630732,0,福建,糖小逗丶_Mcf,https://m.weibo.cn/u/6860630732?uid=6860630732&luicode=10000011&lfid=1005056860630732,0
https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,,,94,99,男,6608768693,6,其他,用户6608768693,https://m.weibo.cn/u/6608768693?uid=6608768693&luicode=10000011&lfid=1005056608768693,52
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007diqdSly8fy51w69n1pj3050050t8q.jpg,,一堆沙子是松散的，可是它和水泥、石子、水混合后，比花岗岩还坚韧。－－王杰,130,158,男,6609412900,8,其他,憨厚_佛珠6609412900,https://m.weibo.cn/u/6609412900?uid=6609412900&luicode=10000011&lfid=1005056609412900,101
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007be44Sly8fwyq7eclfyj305005074d.jpg,,有志者自有千方百计，无志者只感千难万难。,271,288,男,6578821790,9,其他,热心的抽屉,https://m.weibo.cn/u/6578821790?uid=6578821790&luicode=10000011&lfid=1005056578821790,140
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007ixCVCly8fxpsmb9ru6j3050050mx3.jpg,,如果说我看得远，那是因为我站在巨人们的肩上。－－牛顿,198,229,男,6686918340,8,新疆,加说傻乎乎冰900,https://m.weibo.cn/u/6686918340?uid=6686918340&luicode=10000011&lfid=1005056686918340,135
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007gHZgKly8fuluf6hai0j305005074d.jpg,,在任何科学上的雏形，都有它双重的形象：胚胎时的丑恶，萌芽时的美丽。,242,273,女,6659834826,9,福建,被想一直在颖,https://m.weibo.cn/u/6659834826?uid=6659834826&luicode=10000011&lfid=1005056659834826,123
https://tvax3.sinaimg.cn/default/images/default_avatar_female_180.gif,,,113,138,女,6652579034,7,新疆,大美人才手莎,https://m.weibo.cn/u/6652579034?uid=6652579034&luicode=10000011&lfid=1005056652579034,63
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/0076o0P1ly8fxt3gnu505j3050050jrm.jpg,,一燕不能成春。－－克雷洛夫,197,210,男,6507310875,8,其他,大方_板凳6507310875,https://m.weibo.cn/u/6507310875?uid=6507310875&luicode=10000011&lfid=1005056507310875,114
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007di3tely8fy32imz54pj3050050t8u.jpg,,人生下来不是为了拖着锁链，而是为了展开双翼。,150,161,男,6609325440,8,其他,弘俊6609325440,https://m.weibo.cn/u/6609325440?uid=6609325440&luicode=10000011&lfid=1005056609325440,107
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007dmcxXly8fz6wuvmuq8j30500503yi.jpg,,多办一所学校，就可少建一座监狱。,138,129,男,6610313641,7,其他,律绍发,https://m.weibo.cn/u/6610313641?uid=6610313641&luicode=10000011&lfid=1005056610313641,76
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007gcpA9ly8fza9enaofej3050050gls.jpg,,社会犹如一条船，每个人都要有掌舵的准备。,126,146,男,6652309477,7,北京,玛丽怎之柔199006,https://m.weibo.cn/u/6652309477?uid=6652309477&luicode=10000011&lfid=1005056652309477,69
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/0075U3Gply8fwzyqowgqcj3050050gln.jpg,,再露锋芒，宜将剩勇追穷寇；一展鸿图，不可沽名学霸王。,271,283,男,6500172033,10,其他,爱搭讪的刺猬,https://m.weibo.cn/u/6500172033?uid=6500172033&luicode=10000011&lfid=1005056500172033,165
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007ik5xhly8fy6n2pzqvsj3050050749.jpg,,人民是土壤，它含有一切事物发展所必须的生命汁液；而个人则是这土壤上的花朵与果实。－－别林斯基,192,205,男,6683691715,8,贵州,为谁cs神纨201809,https://m.weibo.cn/u/6683691715?uid=6683691715&luicode=10000011&lfid=1005056683691715,104
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007iPRsHly8fzelgxlct3j3050050jrc.jpg,,如果寒暄只是打个招呼就了事的话，那与猴子的呼叫声有什么不同呢？事实上，正确的寒暄必须在短短一句话中明显地表露出你对他的关怀。,158,143,男,6691264111,7,湖北,能天可爱多晶,https://m.weibo.cn/u/6691264111?uid=6691264111&luicode=10000011&lfid=1005056691264111,68
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/0075UTwily8fz1u84dcuzj3050050mx6.jpg,,理想是力量的泉源智慧的摇篮冲锋的战旗斩棘的利剑。,102,116,男,6500371294,7,其他,踢足球_青蛙67ed,https://m.weibo.cn/u/6500371294?uid=6500371294&luicode=10000011&lfid=1005056500371294,64
https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,,,131,128,女,6685930353,6,湖南,男孩有课茜,https://m.weibo.cn/u/6685930353?uid=6685930353&luicode=10000011&lfid=1005056685930353,63
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/00792f1qly8fy39wm2wdmj3050050mx2.jpg,,凡真心尝试助人者，没有不帮到自己的。,138,168,男,6546451252,8,其他,次起会幸福卿,https://m.weibo.cn/u/6546451252?uid=6546451252&luicode=10000011&lfid=1005056546451252,103
https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,,,115,98,女,6631223081,4,其他,七就时代娟,https://m.weibo.cn/u/6631223081?uid=6631223081&luicode=10000011&lfid=1005056631223081,55
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007joSG7ly8fy1ixbjo9ej3050050q35.jpg,,能付出爱心就是福，能消除烦恼就是慧。,203,220,男,6699610267,8,浙江,玉树临风_日记本,https://m.weibo.cn/u/6699610267?uid=6699610267&luicode=10000011&lfid=1005056699610267,129
